AOC_CODE,RANK_TITLE,OFFICER_SEX,OFFICER_RACE,OFFICER_AGE_RANGE,OFFICER_AGE,OFFICER_DIVISION,OFFICER_ASSIGNMENT,OFFICER_YEARS_SWORN,ObjectId
7847,POLICE OFFICER                     ,M,W ,30 - 39,39,4TH DIVISION                                           ,DETECTIVES                                             ,13,979
7829,POLICE OFFICER                     ,M,B ,40 - 49,45,7TH DIVISION                                           ,RESOURCE OFFICERS                                      ,13,980
7830,POLICE OFFICER                     ,M,W ,40 - 49,48,6TH DIVISION                                           ,1ST PLATOON                                            ,13,981
7831,POLICE OFFICER                     ,M,W ,30 - 39,38,8TH DIVISION                                           ,1ST PLATOON                                            ,13,982
7833,POLICE SERGEANT                    ,M,W ,40 - 49,42,4TH DIVISION                                           ,1ST PLATOON                                            ,13,983
7834,POLICE OFFICER                     ,M,W ,40 - 49,41,MAJOR CASE UNIT                                        ,MAJOR CASE SQUAD                                       ,13,984
7835,POLICE LIEUTENANT                  ,M,H ,30 - 39,37,WELLNESS UNIT                                          ,STAFF                                                  ,13,985
7836,POLICE OFFICER                     ,M,W ,40 - 49,49,4TH DIVISION                                           ,3RD PLATOON                                            ,13,986
7838,POLICE OFFICER                     ,M,W ,30 - 39,38,7TH DIVISION                                           ,1ST PLATOON                                            ,13,987
7839,POLICE SERGEANT                    ,M,B ,40 - 49,47,2ND DIVISION                                           ,2ND PLATOON                                            ,13,988
7841,POLICE SERGEANT                    ,M,W ,40 - 49,49,PUBLIC INFORMATION OFFICE                              ,COMMUNITY ENGAGEMENT UNIT                              ,13,989
7690,POLICE OFFICER                     ,M,W ,50 - 59,53,3RD DIVISION                                           ,DETECTIVES                                             ,15,990
7746,POLICE SERGEANT                    ,M,W ,40 - 49,40,TRAFFIC                                                ,3RD PLATOON                                            ,14,991
6923,POLICE OFFICER                     ,M,W ,50 - 59,51,8TH DIVISION                                           ,2ND PLATOON                                            ,28,992
6924,POLICE SERGEANT                    ,M,W ,50 - 59,56,4TH DIVISION                                           ,2ND PLATOON                                            ,28,993
6925,POLICE OFFICER                     ,M,B ,50 - 59,56,6TH DIVISION                                           ,2ND PLATOON                                            ,28,994
7882,POLICE SERGEANT                    ,M,W ,30 - 39,38,ACCOUNTABILITY & IMPROVEMENT BUREAU                    ,STAFF                                                  ,13,995
7736,POLICE OFFICER                     ,M,W ,40 - 49,41,TRAINING                                               ,BASIC ACADEMY                                          ,14,996
7682,POLICE OFFICER                     ,M,W ,40 - 49,44,5TH DIVISION                                           ,1ST PLATOON                                            ,15,997
6926,POLICE SERGEANT                    ,M,W ,40 - 49,48,TRAFFIC                                                ,3RD PLATOON                                            ,24,998
7863,POLICE OFFICER                     ,M,H ,40 - 49,40,1ST DIVISION                                           ,RESOURCE OFFICERS                                      ,13,999
7732,POLICE OFFICER                     ,M,W ,40 - 49,43,CANINE UNIT                                            ,3RD PLATOON                                            ,14,1000
6927,POLICE OFFICER                     ,M,W ,50 - 59,52,8TH DIVISION                                           ,1ST PLATOON                                            ,24,1001
7697,POLICE OFFICER                     ,F,W ,40 - 49,40,7TH DIVISION                                           ,1ST PLATOON                                            ,15,1002
6929,POLICE OFFICER                     ,M,W ,50 - 59,53,8TH DIVISION                                           ,1ST PLATOON                                            ,23,1003
7862,POLICE OFFICER                     ,M,W ,50 - 59,52,1ST DIVISION                                           ,BIKE PLATOON                                           ,13,1004
7740,POLICE OFFICER                     ,M,W ,40 - 49,42,5TH DIVISION                                           ,1ST PLATOON                                            ,14,1005
6930,POLICE OFFICER                     ,M,W ,40 - 49,45,CIS ROBBERY                                            ,FINANCIAL CRIMES                                       ,23,1006
7696,POLICE OFFICER                     ,F,W ,30 - 39,39,MAJOR CRIME DIVISION                                   ,STAFF                                                  ,15,1007
7876,POLICE OFFICER                     ,M,B ,50 - 59,55,8TH DIVISION                                           ,RESOURCE OFFICERS                                      ,13,1008
